5000 25000
1667 2344 5
3400 3277 58
4550 838 47
462 315 61
2519 4807 5
1129 4249 24
2365 1966 27
1598 361 4
3187 4425 56
587 886 52
2790 3905 96
3694 2305 25
4752 3207 15
1250 21 30
4162 2541 89
67 22 38
4942 2387 5
1569 337 66
72 3524 44
1879 463 82
3830 4605 87
4477 3300 45
3401 4404 52
4515 2006 26
2296 1168 67
4884 2587 89
1722 2530 28
526 451 65
1043 523 41
986 3755 57
3167 2585 62
4254 2063 14
3998 1816 70
3301 1332 76
2626 4980 97
844 4865 84
4084 2939 66
4711 4817 17
2027 860 93
2868 1847 48
1876 1366 33
489 1972 48
2403 970 65
1424 624 49
1100 3250 29
3296 447 46
3079 4531 85
1745 4243 2
2213 2622 63
3205 1842 62
2952 3718 80
1637 4208 53
3736 2963 75
1300 4387 99
2900 1839 2
4481 135 49
926 4567 80
311 1312 75
864 4877 98
2278 3083 92
1891 1035 11
2871 4024 71
2175 2761 34
2449 413 73
4700 3314 13
1553 2795 48
2501 3721 15
4332 384 79
1759 2601 57
1808 4879 92
3699 1771 79
661 4642 4
1831 1817 17
2316 618 30
2189 318 44
253 3223 91
2100 724 13
4867 1409 49
297 4520 50
605 2680 30
3996 1379 53
4775 3393 47
930 224 16
4846 2541 34
4175 1082 5
3171 1335 28
4961 3435 5
1825 4654 66
4074 1304 38
275 1909 18
1356 2258 49
4208 2033 42
3054 4315 67
69 513 60
4055 1040 42
3359 4211 77
2238 525 64
3194 2350 71
559 2776 75
3796 3052 84
1065 4408 94
4714 4969 79
3107 3023 94
373 4445 7
2884 3500 48
125 3211 11
53 449 36
4769 3644 39
4139 555 15
4813 704 19
3748 1769 80
4942 2835 1
4520 943 24
4766 2668 21
524 553 21
2323 2030 32
3334 3436 34
1221 3205 30
1459 2344 85
826 3509 41
4596 3609 11
4127 4903 98
3627 776 41
2503 542 10
823 2418 15
2644 4742 45
4027 3076 81
860 4297 86
2689 2109 82
1426 2935 91
866 3883 53
3428 3011 56
3826 1638 32
1518 493 26
527 1317 45
1441 313 87
738 4340 63
3470 201 12
4408 4242 73
2689 668 60
832 2887 44
2584 1315 7
591 1493 45
3023 3012 91
2348 4891 8
444 2685 21
1930 4775 61
2844 3245 14
4408 2653 9
3080 343 29
1040 2527 16
4235 1463 84
441 2054 29
4637 77 41
4327 3778 85
334 574 70
3006 2505 45
19 1701 42
2232 1109 96
40 542 91
4869 2934 18
3936 2169 33
671 3962 87
3900 3599 17
1492 4279 47
3976 965 21
497 3972 78
1793 3991 80
1335 2575 41
4882 3968 35
3772 189 69
1541 4125 90
773 4797 4
3411 49 4
1127 1541 83
3973 1870 48
3746 3719 72
1023 513 15
1354 3200 91
4147 4434 59
3833 4558 48
102 1099 25
1243 3224 74
1347 1635 75
1402 4115 17
736 4440 39
1035 3186 58
307 562 23
4921 3268 75
3463 2415 9
4621 1249 67
2320 2703 18
497 298 42
3470 1645 30
2845 4399 45
113 135 37
603 1171 24
3460 2830 86
4535 4103 54
161 2567 22
3870 3540 23
3488 861 26
558 1358 24
851 1180 22
2780 377 73
176 1842 61
2013 2445 32
3388 2258 14
325 3145 17
530 3306 36
3151 3528 77
3373 2017 90
2650 2575 100
2226 3426 80
4799 2559 10
3123 4087 52
1583 2452 50
2566 840 8
1379 1165 53
648 1696 11
3835 1199 40
4211 925 9
1800 4927 36
3451 3505 14
1283 3304 73
4492 1428 13
895 3011 65
4744 578 6
2203 3309 23
2807 309 71
1718 4145 23
509 3356 48
1317 1509 27
1052 4960 33
565 1243 37
3990 2087 17
1502 4335 81
1466 431 11
3623 2635 20
1946 1794 30
3316 4864 75
2238 373 83
3437 1690 44
4564 4094 57
548 4660 52
3484 3650 40
553 1504 75
1985 2970 58
3995 1594 93
666 4892 40
1295 4560 4
2421 3151 30
3256 2940 72
1951 3856 67
607 4404 79
1859 4241 81
1550 4794 85
576 1779 7
33 2126 53
3478 2792 45
3717 440 58
172 4213 61
3353 2469 1
3225 4421 58
3543 1380 62
4873 3239 3
4853 1141 49
2689 1717 80
3495 3103 6
2248 1581 99
2244 1650 91
1801 3174 4
861 1528 74
4214 1105 47
71 1000 27
1684 873 67
1187 726 60
3187 4767 78
1967 3262 81
4224 1862 14
4274 4107 64
4764 2260 38
4468 4474 18
2993 3688 23
939 3759 23
265 1795 48
4183 2982 26
595 2522 93
2372 841 56
3604 65 18
1417 692 77
2232 456 38
1221 1276 12
1739 4269 100
4713 1560 11
3688 3178 6
3535 3713 41
461 4308 15
2153 1680 56
3460 1636 21
1630 4405 13
3906 1637 22
3443 4211 98
3806 2302 20
2857 2015 80
2019 2055 58
1625 1943 72
1917 2404 80
4731 909 13
4738 722 1
3458 2352 7
4223 1258 96
1796 1054 7
645 4860 9
3764 4070 77
3444 1089 32
2653 4066 27
4224 983 31
1456 2066 93
1720 1804 15
3620 1615 67
4926 2190 77
4222 3986 83
4080 983 44
4889 4748 66
417 4544 55
3000 2197 22
2527 2774 57
809 582 76
1 2302 80
1267 2274 47
4885 2201 37
4762 2775 75
2044 1855 11
539 3096 59
3104 3513 55
3111 2866 4
832 393 78
2240 2554 12
715 3908 66
2347 175 41
593 61 94
2382 1175 69
4508 4571 76
2618 111 25
1828 4567 90
582 2678 56
2886 4862 1
4315 2103 56
1327 2818 64
3344 1517 91
1284 2111 52
4129 845 79
3397 353 51
2225 2972 14
4149 4800 33
938 383 64
594 4621 26
3346 3936 81
2301 263 52
1516 4960 69
907 1244 80
1710 374 77
3689 123 31
1591 2348 55
956 2849 55
4888 3788 90
2851 734 63
2029 4080 100
3309 2734 15
3760 602 75
729 2861 72
1160 924 46
2437 965 21
419 2556 22
1373 3512 71
3479 4752 11
2321 2604 97
783 4633 30
3182 4294 16
3549 3055 18
2523 136 32
4094 2648 56
2391 1437 21
812 3208 29
2933 4581 93
4255 4413 45
718 1734 1
2914 3869 86
543 2052 81
2258 601 88
928 4476 76
2459 3571 76
1266 962 14
4686 3126 22
3366 1059 56
558 1667 69
3854 2385 55
4755 299 24
2992 2195 28
524 4453 81
2463 1733 58
4538 544 29
1966 1810 43
4479 2848 70
1552 1214 81
4559 1772 100
1979 4684 34
1734 1336 58
1078 3531 37
1603 4336 18
4066 1070 75
4957 1614 55
1923 4777 97
2754 2625 18
658 3840 99
218 1964 50
2197 3943 35
4683 2029 71
3840 3108 54
776 1063 90
2445 1481 12
619 1438 79
1573 4713 56
2622 2467 33
1891 3126 73
441 4696 90
1291 1893 85
1825 1576 15
47 1768 75
3152 3897 90
4241 1342 71
4105 3314 62
1935 1239 75
4542 213 43
4774 2105 21
3847 2546 17
2588 3837 62
272 2014 91
1338 3413 59
512 1565 8
2101 2159 3
1524 2616 69
2385 4551 8
2959 4093 74
2353 3867 79
4873 4066 77
3441 1654 67
3903 3279 33
2293 4617 47
3803 130 12
563 3583 23
17 107 39
2785 2492 90
1792 1804 83
3717 4157 3
1395 383 21
4324 3824 76
1090 4079 7
1222 2724 24
1120 1528 6
1232 3443 90
1206 3460 49
2445 1245 94
4586 4389 98
4469 3107 7
923 854 90
1443 178 67
4970 2620 46
1776 3843 71
3200 4963 51
1105 2547 94
3946 106 6
3247 2551 3
40 2137 44
3637 2958 51
4095 3881 58
3585 1677 88
3251 1647 9
3348 4776 52
4818 4328 67
520 433 67
4665 732 73
2270 3979 24
2472 4019 13
3416 4008 72
3818 4455 5
1427 3040 34
4215 2643 82
4623 992 10
226 2162 38
2144 2683 23
1610 2348 55
1182 971 86
4657 3443 57
1622 3211 17
1545 3382 73
349 1161 65
3535 376 9
3368 4999 53
2977 1577 15
1914 3722 98
2636 332 99
443 2867 70
3580 3876 65
737 498 29
4605 2043 11
1577 3745 72
2942 2280 1
3302 2000 52
4654 4977 30
4520 3243 4
2070 2231 88
1968 2674 55
4189 2607 84
4853 3344 82
81 4301 78
43 2231 75
1167 173 7
2667 4827 7
1870 833 36
1299 353 79
2154 2423 10
3342 743 37
3748 4932 44
3031 4786 40
4165 1219 41
3694 1263 72
1968 3782 97
3874 2801 76
4132 4671 9
4367 2323 63
2845 4477 38
4906 2819 34
4642 1568 66
1985 951 4
376 116 24
1717 3810 39
1640 2130 73
1737 2356 74
3012 1488 45
1473 2207 68
287 1404 46
1524 1311 65
4857 953 85
4475 4291 37
3878 1019 53
853 2736 16
443 4377 98
3815 2466 55
4988 1830 95
2185 3303 3
352 3590 7
4349 1467 70
1166 1324 76
4550 2151 67
3886 1030 86
4691 3235 75
658 3679 4
107 3846 70
561 3835 52
208 1020 56
710 2724 46
3968 3426 13
3538 4592 90
413 4142 93
2931 4381 75
1468 424 11
4094 2434 42
1097 2541 88
1918 4455 23
4570 4663 95
525 1725 72
1422 2045 98
3787 583 90
3828 2348 84
1020 1631 17
595 3100 93
4757 3546 27
2598 4644 21
4285 2914 28
1160 2484 43
406 4361 68
2377 2136 65
4126 923 1
467 1103 49
951 2123 81
3519 4070 33
1512 3827 31
3290 1425 75
3962 2063 42
4089 3223 26
1583 3629 40
4450 2359 76
2067 2837 51
267 3305 6
815 4256 29
4347 4127 100
2331 639 79
3862 282 5
1388 4244 20
1829 4686 43
1107 1269 24
1098 2072 35
3225 4139 73
1275 4406 78
1780 1573 86
760 2273 13
3811 956 5
690 1170 87
346 2559 83
2065 740 21
3359 1847 91
4634 2945 15
3269 1170 54
1093 3797 12
2222 1929 37
2607 4042 10
3471 2853 19
4975 4895 89
3113 1593 100
1848 10 41
268 3369 40
1310 4356 38
4424 3977 8
3029 70 58
2392 2292 39
3329 1251 81
2890 4722 87
4760 1050 34
1449 515 28
2048 2363 90
4740 3984 12
4280 294 68
3117 1071 45
4476 452 67
985 2845 11
4424 2526 62
3256 416 84
4942 1529 86
4228 2978 2
107 1378 17
996 1119 1
1607 1751 96
2926 4868 19
3222 696 71
3588 1682 16
2598 1106 42
2859 714 11
4195 657 92
1580 4885 70
833 4992 48
2450 2340 19
3050 3948 70
297 3226 90
4967 1449 39
3738 37 21
1705 3988 79
2199 3199 93
4461 2394 2
3252 327 87
21 2512 31
4520 4962 72
1491 4365 72
3860 1014 98
3802 982 47
4440 4720 37
3112 1425 25
2890 3624 24
4734 3085 71
2236 1337 50
974 2710 62
1057 3583 77
3480 74 94
4851 286 8
800 4088 90
3199 4880 62
635 2992 40
3411 882 16
4386 1969 54
4108 4205 43
4157 1531 54
3071 2588 37
1947 2420 63
1540 2271 49
3499 4424 38
1441 2623 18
4102 3258 63
4541 3021 45
4957 2407 66
4810 1516 23
2352 2025 55
3957 96 95
4145 3395 16
4407 1287 39
4956 4787 63
945 1228 86
1814 1682 96
676 1224 69
1773 2533 29
4838 3695 45
3461 2399 22
4967 2709 19
4061 1854 66
1928 2614 54
2067 3922 41
2981 4867 21
1519 3033 3
4666 62 79
835 1835 64
763 3025 59
3559 2838 11
3380 2805 20
4650 3219 26
4316 1499 40
269 4918 62
2361 4252 81
2033 771 67
2035 437 29
966 2624 16
2429 4739 93
3940 3298 32
2850 3031 89
4469 4033 60
646 4701 12
4438 4970 30
799 3683 82
4732 2068 5
3050 4104 95
1430 1422 19
1645 3851 11
2589 2791 61
1372 641 44
2961 1462 78
472 3461 79
4483 2899 2
4765 50 37
4298 1134 6
4603 4184 62
3049 614 84
4119 3611 35
4929 2553 79
390 3925 72
233 1886 35
462 3711 48
4041 4546 47
3942 4311 97
230 4962 32
2235 917 68
4696 3966 35
3579 3085 98
2666 3015 51
4544 4757 77
3415 4990 15
101 453 78
248 846 25
3294 1140 88
2743 1370 50
3326 3606 67
3093 4654 33
1179 4586 19
2877 2252 86
3479 1796 43
3007 1563 85
4422 1665 90
2251 3265 36
3275 2912 28
4963 655 99
2964 333 57
531 4778 63
3415 958 49
3033 187 1
3370 18 49
3464 3026 13
3549 3800 30
1790 1051 95
4526 4327 7
1105 642 14
4055 3606 99
611 489 78
4526 3905 88
1674 3290 75
1075 1661 93
4975 125 71
4087 26 71
2568 1817 23
2963 2695 2
2621 3800 96
4287 2856 2
1285 4819 92
4414 4345 49
3501 1020 39
4127 3447 100
3420 3422 78
2090 3862 56
913 2782 73
4435 2097 20
4988 1071 73
1183 358 81
984 2995 100
2627 2410 98
3175 911 70
3366 39 17
217 4811 91
2194 3253 5
1902 4166 88
3426 4953 37
2646 4941 8
2018 1124 18
1950 3461 14
349 2440 76
4446 616 39
2267 3982 30
2183 4199 93
3226 2746 47
4482 1000 65
3521 4426 71
4658 3424 12
3217 1794 89
2135 3744 50
4048 4094 90
1075 4892 58
4013 2160 92
4695 695 44
187 273 42
285 4756 42
4550 4629 68
1472 4287 45
3335 2505 39
1323 992 84
4124 1392 78
4366 2467 22
223 2832 34
2767 2527 30
4510 2715 55
351 3000 11
3544 3902 93
1163 374 32
2207 3710 37
46 1385 81
1629 510 73
3658 4876 40
1931 1451 73
2365 4218 52
4846 3728 67
2600 431 20
1463 327 22
4955 1491 49
4086 50 11
2075 96 96
1055 3077 6
2780 1735 34
619 19 86
2643 2384 56
2195 3582 37
813 2534 68
2432 349 48
4306 1656 39
2906 2095 89
216 4170 38
263 1577 15
821 709 3
1254 1329 74
4491 324 10
1947 3871 92
4483 1037 26
3802 4821 28
3449 479 84
939 3385 79
3480 4953 1
1117 217 31
3183 1038 40
3337 3644 21
3510 3136 46
2419 83 69
1262 918 6
2640 4720 80
4367 4522 59
2750 461 97
3229 3941 50
4229 1410 67
3159 946 57
2799 4283 2
119 4146 38
4116 1565 73
3337 4180 43
3594 1820 63
3673 1187 37
4232 289 99
880 3518 92
1129 4100 3
2948 3611 49
804 2762 84
2305 4234 30
3294 3350 48
718 3039 28
4060 1634 100
3475 307 39
2411 891 28
3161 1771 99
2853 4253 51
307 2201 62
3707 3005 25
1390 1663 11
3220 1309 13
4319 3380 53
3246 2440 87
1697 2267 46
1335 1031 38
1262 4192 61
2412 2045 66
2662 3704 67
1524 2411 25
4500 3802 40
1710 3374 49
4974 2693 29
4926 2291 22
1512 3988 41
1110 1675 72
1599 2937 65
3859 1702 62
1725 4364 67
3143 2240 78
3919 1740 32
1358 4802 6
1459 4777 99
4939 1055 42
2212 3920 82
1753 30 57
2324 1629 47
2088 1840 49
250 4917 13
3468 4413 6
2745 3332 98
2177 4691 1
1334 2502 30
3185 2441 37
2326 4654 57
1808 1407 87
4316 3731 68
4762 2172 61
3262 3774 78
1127 2242 91
1232 1339 24
4429 4868 67
3781 1203 69
4262 4388 62
799 3066 16
2607 1226 75
4446 543 59
2913 1657 31
4573 4920 5
2503 2399 47
4845 3631 38
520 3060 7
886 1842 10
106 2456 50
1768 3255 68
4435 863 95
3510 309 90
2668 4574 99
350 500 71
454 3003 70
4152 2848 1
4189 3369 14
447 607 8
2908 714 64
1109 3834 72
2377 3269 35
1223 3131 96
612 2151 70
3010 2501 22
3033 4307 25
4102 3459 26
155 4001 95
4268 800 54
1575 3709 20
1338 4818 54
709 3547 76
2295 4770 7
542 382 59
3364 4745 12
1685 2778 20
3010 3232 79
4887 3387 32
133 2655 33
986 582 94
3906 1921 64
2011 3982 12
3386 2630 82
4245 3172 65
903 1536 62
1414 4574 92
1233 3936 24
864 3823 64
847 3956 19
1631 4942 2
1124 200 75
1788 2212 9
999 598 39
4980 4843 64
696 2098 100
2509 4865 26
3452 2450 62
2628 4666 85
191 514 41
1761 2145 36
2562 4622 36
2988 2762 100
2397 3761 99
787 93 94
2350 2142 45
1802 1003 62
827 4456 12
3789 2084 79
1925 2275 45
2666 4036 90
1053 2951 64
3288 2291 26
440 1040 39
1838 1828 85
783 4178 27
3179 980 82
440 3160 38
1504 1949 22
882 3874 49
2126 2892 38
1867 3945 89
2583 3586 32
4708 4026 73
3299 2216 1
1983 4351 31
4161 3883 64
2342 4323 24
4980 2179 25
1053 3061 51
4402 1539 96
3139 4759 93
1179 2342 31
1510 3402 9
2882 1701 77
2434 3684 29
2517 2845 64
4932 188 39
4155 168 19
3031 2573 32
2133 1975 72
4128 1466 31
2773 2645 25
3 508 27
2612 4742 29
3788 2177 65
668 1046 11
2783 978 51
4222 1485 19
2840 868 92
871 3001 20
1794 3482 86
2476 1255 32
500 1258 92
3279 222 34
1407 363 63
923 2383 9
1933 167 87
4483 4389 24
3553 3581 92
197 4452 46
168 1247 28
253 3723 83
4336 576 93
3927 3855 68
3261 1614 31
1123 2537 66
1384 823 33
2622 306 22
346 212 3
289 1761 8
3234 1929 7
4661 2182 82
3695 2871 58
340 3150 65
2207 2763 31
789 239 69
1754 1623 92
4239 4245 50
4760 943 14
215 1233 75
1474 4467 56
3980 481 91
1561 528 62
1071 868 12
787 4427 76
2118 1568 67
986 4675 90
2029 3914 87
4730 26 83
3996 241 68
3670 3067 87
2978 2047 68
4468 4961 97
3829 2384 17
2692 3171 45
4319 289 13
1185 2627 88
1026 1008 2
1465 739 81
2847 4735 22
1814 4757 42
1600 2735 41
3220 2203 2
4016 2384 38
2032 1429 10
828 748 51
1193 3286 79
1232 664 39
186 2129 30
4166 4976 17
4739 1790 75
3380 4743 62
421 2963 18
3774 3331 54
4512 1715 83
4773 2544 84
323 89 22
4853 1321 86
392 1507 16
3021 673 44
1738 413 87
1564 145 30
477 566 45
2946 4341 76
2800 205 91
434 4978 87
169 301 76
4542 1507 98
3228 1899 5
395 1272 31
2538 4362 44
4176 2278 89
4205 4108 8
3549 2054 49
2576 1206 54
1967 2993 84
1605 3162 85
4981 2705 92
1030 2285 43
2234 2680 68
1816 1570 82
459 747 61
600 1304 69
2659 1206 75
4059 3782 34
664 2101 27
2247 3707 41
483 40 98
3875 1070 83
1869 4656 15
2488 1473 38
2470 3284 85
1082 236 41
3802 2895 47
3576 1954 82
909 2618 35
2587 1217 42
2428 1701 34
1325 1928 4
3860 3797 13
4074 1286 86
2211 108 22
2447 1190 59
3988 4992 54
1734 4920 61
967 2182 31
2302 4769 49
3695 3549 50
129 4875 78
3984 87 27
3848 4161 65
3833 2725 73
3455 172 15
3313 4160 59
2418 2247 80
3478 4566 14
4861 1868 83
1109 564 85
410 2045 12
1639 2381 99
1665 1230 60
682 63 37
4806 4870 10
121 4535 22
3131 3306 21
4710 3136 88
1175 2997 56
2410 4106 72
2194 868 17
3205 2507 99
4303 4173 81
914 1207 96
1603 1013 67
1112 2486 54
2485 618 60
1106 1680 97
645 2856 94
700 266 53
4024 3812 21
3040 3369 81
790 4024 6
1122 4938 13
1518 2893 26
1784 357 65
2937 2843 83
2397 301 63
1345 946 71
1938 2998 89
4342 2022 1
2615 1415 70
3395 3557 94
4700 4680 85
3564 1198 78
2089 2982 36
4453 2271 31
3787 1020 32
4802 2365 30
3672 656 28
4161 4998 51
4813 2613 66
2483 1008 23
528 2060 3
4864 624 1
742 4066 35
3329 4871 7
111 3659 27
842 3461 45
3871 3485 1
4898 3998 99
4300 3812 65
3765 2647 25
3140 3175 86
842 3040 62
1095 134 28
4329 4815 52
1187 4926 63
4066 768 24
4310 991 61
210 2241 60
2460 1542 72
2324 1659 19
4549 4799 46
186 1994 38
1447 3089 72
3127 2418 87
4678 4958 65
2592 4024 85
2615 3334 76
3827 3544 70
2686 1004 12
1709 4681 23
3379 4230 23
3225 768 17
2462 2215 6
3186 1694 76
3724 2724 34
4189 316 58
1773 4283 92
1701 3111 88
3870 2149 45
3933 3859 26
655 2238 8
3529 463 76
2045 4278 43
2 3816 90
378 3892 66
2063 4433 83
2773 2559 18
1816 4260 81
4404 4482 31
700 4767 90
1677 422 28
3236 3952 44
563 2349 74
1457 2352 42
4046 4082 34
712 2497 20
4046 270 79
3015 2087 39
96 2843 73
4326 4895 40
3767 1572 14
446 1160 18
3941 1723 20
3066 3180 24
1007 2227 58
4193 4291 55
1812 4689 78
1990 2704 65
2780 4152 60
4404 4830 55
4443 3597 79
2608 396 39
1078 4337 62
1897 2404 94
1420 4763 73
1377 3956 64
183 768 5
4260 4110 62
424 3242 14
2135 2646 97
2389 3441 46
1919 1050 42
1257 2128 80
3670 377 36
4264 3149 99
3436 4526 56
3252 4709 76
4108 322 39
2669 2098 81
1735 4234 28
631 2975 69
4476 4895 71
3718 2504 51
3649 2527 80
984 1791 29
4434 1579 55
1841 1183 17
17 292 39
7 2961 89
1887 4696 23
2766 1679 99
2087 1156 46
3809 1226 50
2660 4875 29
4591 2211 72
3320 1645 52
1574 3487 87
2242 4856 79
3232 4863 93
1321 3102 41
4995 2221 21
1645 4308 29
3190 3117 55
3592 2129 82
1520 1721 93
2592 1393 38
1595 2967 77
1781 1562 33
3612 1146 96
3404 3819 51
596 3815 72
4468 460 80
4496 3 49
2102 4947 31
4583 2819 4
627 411 97
3317 3358 16
4493 1492 30
526 1456 77
2773 1212 96
3123 1808 63
2046 1277 24
3925 2125 79
1626 4228 26
2808 163 45
2063 2143 9
2711 460 19
2678 1305 11
4208 3183 67
3236 957 31
4731 432 40
2746 2479 69
4869 2756 94
4699 734 74
3124 4894 90
4368 1957 33
3728 4668 45
1447 3699 2
2009 2907 86
4028 1143 95
2258 2226 27
3649 1324 58
1317 1193 67
2463 2244 1
4188 368 48
1077 1089 5
1461 4817 26
3657 1264 25
2159 4626 84
3844 3654 79
4190 912 57
3616 4562 82
3226 2231 27
1944 4694 72
1396 235 40
743 2664 81
2048 478 99
725 4135 15
1749 2646 41
3384 2842 47
1162 2032 12
2518 2001 74
1551 227 57
1778 2171 4
4249 3567 39
3440 663 3
3721 2711 81
171 4788 69
4237 2889 15
1578 1273 58
276 2435 42
4887 1305 43
4060 2857 22
3169 987 93
1972 1588 13
2362 28 76
4064 101 39
2597 1624 27
265 862 16
1931 3792 41
1440 4068 28
2982 3956 33
1524 4368 42
1646 2537 81
290 861 69
3854 3223 50
3081 2288 51
1371 1237 28
4449 2854 90
416 4785 82
2656 2578 50
3683 560 6
2368 3436 75
261 1434 64
4142 3077 26
4610 3283 49
1459 2717 89
4762 4088 26
4689 4890 32
1830 306 18
1411 4315 48
60 4350 60
4018 3070 96
2344 3332 83
3207 3826 12
1284 3436 95
1233 1248 64
1173 2362 5
2351 3403 95
1382 233 53
1551 1644 68
4298 3056 71
3957 3426 41
3405 770 25
639 330 51
950 1614 40
896 4199 88
4912 373 2
3016 2724 5
1010 458 90
2014 2010 34
2334 2660 42
2004 2970 69
1096 1375 91
4873 3366 21
1123 668 88
3514 1564 87
801 2828 60
3154 844 36
2558 1854 47
3547 221 9
2532 2555 69
926 4559 39
2746 2007 66
336 1880 32
4609 4356 100
496 2870 17
582 24 45
2394 3178 90
3281 2089 96
4627 1988 69
4335 873 24
3056 1799 35
4746 897 43
2812 1233 75
595 2194 31
4047 2690 2
415 4625 26
3259 2019 56
3300 1652 45
1548 2632 34
1368 1967 59
2392 1375 10
4326 1122 7
4620 286 92
1795 2233 87
3325 1280 29
2726 1695 54
3503 1307 25
2459 959 78
3503 3859 10
2888 228 29
3146 2620 5
1555 3298 79
2213 2919 65
4105 4714 50
4543 3039 31
2671 2118 78
425 621 85
2901 4432 97
678 4288 56
2439 3528 36
1168 3027 56
2624 934 7
1554 3148 26
770 2253 40
2219 1796 31
4949 819 49
727 2596 23
4163 498 7
3559 2528 95
3167 4968 24
3002 2488 51
1810 1464 37
3916 3018 85
293 3788 90
32 2359 38
514 2309 58
3115 4388 54
1337 4903 52
1695 4815 81
4990 4334 1
3165 2336 89
4367 498 5
1503 766 23
3140 1059 63
2029 2443 22
4067 2958 83
1924 1073 23
3729 3762 27
4681 457 94
4513 1799 28
665 1316 16
4305 683 15
4409 3539 33
2531 1679 93
2145 60 36
2766 4127 94
3401 2403 67
3423 1133 81
4701 2166 39
794 3031 38
2573 3696 7
1689 4353 90
2655 3762 81
4387 2645 12
3531 4790 25
3767 3908 52
3312 2309 8
3931 733 41
3311 1786 59
4501 2581 90
1139 1506 38
445 4547 91
1786 2202 53
3019 2942 50
2282 2825 40
1606 2944 48
1410 1257 10
3617 1540 43
3309 4851 81
167 4353 62
1408 1844 21
2697 3641 68
1987 1779 23
1391 1150 17
3440 3433 42
1631 1391 39
3730 2801 96
3139 2770 88
4633 1079 91
2914 2598 96
127 358 40
3847 3055 33
3467 1394 13
289 2785 15
1405 2577 48
1698 560 40
4936 4291 93
783 3782 64
4522 3416 95
3113 1330 94
2408 2809 4
4900 1657 60
1032 1476 54
296 1765 92
711 4522 21
910 2572 82
2501 3861 25
1894 4644 7
409 519 23
3 3632 5
3548 1040 15
2452 2292 24
763 4677 100
4116 4973 17
2959 2036 91
4380 4299 63
2713 1800 24
337 3694 21
1743 4103 40
2918 459 72
1774 4007 64
3440 2811 9
1763 3574 86
2914 4043 11
2182 2002 48
972 2734 47
2335 447 47
3910 784 94
130 3880 49
3221 1798 60
3592 4924 20
2708 3365 31
4116 1480 58
1553 747 53
3963 2929 7
3410 3902 42
3508 2589 41
407 1499 78
2352 2982 58
3400 1203 8
2612 1148 32
831 208 49
3213 4324 30
4170 877 77
1874 4840 6
1581 4603 60
374 4463 1
4614 4870 1
991 2222 83
2600 1975 38
2359 4587 86
2043 1770 94
91 4983 70
4620 4154 99
1248 1028 92
806 3961 95
4265 4335 10
1666 302 81
1918 2645 55
152 246 82
4589 3957 21
1527 1000 91
2320 1092 75
142 2064 81
3840 3313 61
3731 4119 23
4577 4736 58
4887 2754 12
1419 4672 58
1525 4824 4
3607 766 13
1627 2293 14
1418 965 58
1192 1107 74
1472 4948 39
4132 31 10
2106 961 47
4416 2200 1
2027 4971 26
2284 1496 50
4139 103 68
4952 3083 61
3117 4501 27
3726 2045 34
1399 4869 34
3738 353 18
2899 2460 31
445 1876 31
2098 255 54
4775 2540 50
2276 3031 6
544 2983 89
1104 2452 90
3982 1178 35
1616 2578 4
1901 2668 9
3570 567 69
1200 2365 97
2382 815 53
3535 590 45
1185 2866 76
290 4762 12
3830 867 64
519 4849 43
605 2817 73
560 1071 41
868 4641 8
4989 2194 25
985 4576 40
3589 4464 30
3733 649 49
1909 2291 11
4420 2473 30
735 2992 32
1877 3597 49
3301 509 72
1041 1377 14
701 1366 8
2725 3704 36
1917 2293 100
1698 1027 1
4346 4288 44
3109 60 17
2738 795 9
4921 4025 58
3570 2326 19
4641 4720 49
1706 421 15
965 4498 71
4801 1415 65
4452 3114 44
4753 3812 32
3696 3273 92
1465 2364 87
2225 2285 64
1583 2207 91
4153 3201 11
3101 4907 84
4768 2225 82
138 2026 50
4154 1478 16
4197 2583 80
3528 2632 54
4271 4097 70
810 1322 55
1373 4257 15
4263 3411 16
3225 1512 75
2608 1280 100
2842 2771 26
4491 1925 57
1958 1123 40
3237 1003 24
4142 275 21
3763 2437 44
4318 3810 1
3432 3074 12
2099 1299 77
673 260 9
1473 3102 32
650 3945 58
2658 2255 33
2250 1844 88
4473 987 15
794 4750 52
3437 420 63
1689 204 89
3353 2303 40
1529 4329 100
